"DS_DESCRICAO";"FK_ESTADO";"ID_CIDADE";"estado_ID_ESTADO"
"RONDINHA";22;8054;0
"ROQUE GONZALES";22;8055;0
"ROSARIO";22;8056;0
"ROSARIO DO SUL";22;8057;0
"SAGRADA FAMILIA";22;8058;0
"SAICA";22;8059;0
"SALDANHA MARINHO";22;8060;0
"SALTINHO";22;8061;0
"SALTINHO";22;8062;0
"SALTO";22;8063;0
"SALTO DO JACUI";22;8064;0
"SALVADOR DAS MISSOES";22;8065;0
"SALVADOR DO SUL";22;8066;0
"SANANDUVA";22;8067;0
"SANTAUTA";22;8068;0
"SANTA BARBARA";22;8069;0
"SANTA BARBARA";22;8070;0
"SANTA BARBARA DO SUL";22;8071;0
"SANTA CATARINA";22;8072;0
"SANTA CECILIA DO SUL";22;8073;0
"SANTA CLARA DO INGAI";22;8074;0
"SANTA CLARA DO SUL";22;8075;0
"SANTA CRISTINA DO PINHAL";22;8076;0
"SANTA CRUZ";22;8077;0
"SANTA CRUZ DA CONCORDIA";22;8078;0
"SANTA CRUZ DO SUL";22;8079;0
"SANTA FLORA";22;8080;0
"SANTA INES";22;8081;0
"SANTA IZABEL DO SUL";22;8082;0
"SANTA LUCIA";22;8083;0
"SANTA LUCIA DO PIAI";22;8084;0
"SANTA LUIZA";22;8085;0
"SANTA LUZIA";22;8086;0
"SANTA MARIA";22;8087;0
"SANTA MARIA DO HERVAL";22;8088;0
"SANTA RITA DO SUL";22;8089;0
"SANTA ROSA";22;8090;0
"SANTA ROSA";22;8091;0
"SANTA SILVANA";22;8092;0
"SANTA TEREZINHA";22;8093;0
"SANTA TEREZA";22;8094;0
"SANTA TEREZA";22;8095;0
"SANTA VITORIA DO PALMAR";22;8096;0
"SANTANA";22;8097;0
"SANTANA";22;8098;0
"SANTANA";22;8099;0
"SANTANA DA BOA VISTA";22;8100;0
"SANTANA DO LIVRAMENTO";22;8101;0
"SANTIAGO";22;8102;0
"SANTO AMARO DO SUL";22;8103;0
"SANTO ANGELO";22;8104;0
"SANTO ANTONIO";22;8105;0
"SANTO ANTONIO";22;8106;0
"SANTO ANTONIO";22;8107;0
"SANTO ANTONIO DA PATRULHA";22;8108;0
"SANTO ANTONIO DAS MISSOES";22;8109;0
"SANTO ANTONIO DE CASTRO";22;8110;0
"SANTO ANTONIO DO BOM RETIRO";22;8111;0
"SANTO ANTONIO DO PALMA";22;8112;0
"SANTO ANTONIO DO PLANALTO";22;8113;0
"SANTO AUGUSTO";22;8114;0
"SANTO CRISTO";22;8115;0
"SANTO EXPEDITO DO SUL";22;8116;0
"SANTO INACIO";22;8117;0
"SAO BENTO";22;8118;0
"SAO BOM JESUS";22;8119;0
"SAO BORJA";22;8120;0
"SAO CARLOS";22;8121;0
"SAO DOMINGOS DO SUL";22;8122;0
"SAO FRANCISCO";22;8123;0
"SAO FRANCISCO DE ASSIS";22;8124;0
"SAO FRANCISCO DE PAULA";22;8125;0
"SAO GABRIEL";22;8126;0
"SAO JERONIMO";22;8127;0
"SAO JOAO";22;8128;0
"SAO JOAO BATISTA";22;8129;0
"SAO JOAO BOSCO";22;8130;0
"SAO JOAO DA URTIGA";22;8131;0
"SAO JOAO DO POLESINE";22;8132;0
"SAO JORGE";22;8133;0
"SAO JOSE";22;8134;0
"SAO JOSE";22;8135;0
"SAO JOSE DA GLORIA";22;8136;0
"SAO JOSE DAS MISSOES";22;8137;0
"SAO JOSE DE CASTRO";22;8138;0
"SAO JOSE DO CENTRO";22;8139;0
"SAO JOSE DO HERVAL";22;8140;0
"SAO JOSE DO HORTENCIO";22;8141;0
"SAO JOSE DO INHACORA";22;8142;0
"SAO JOSE DO NORTE";22;8143;0
"SAO JOSE DO OURO";22;8144;0
"SAO JOSE DOS AUSENTES";22;8145;0
"SAO LEOPOLDO";22;8146;0
"SAO LOURENCO DAS MISSOES";22;8147;0
"SAO LOURENCO DO SUL";22;8148;0
"SAO LUIS REI";22;8149;0
"SAO LUIZ";22;8150;0
"SAO LUIZ GONZAGA";22;8151;0
"SAO MANUEL";22;8152;0
"SAO MARCOS";22;8153;0
"SAO MARCOS";22;8154;0
"SAO MARTINHO";22;8155;0
"SAO MARTINHO DA SERRA";22;8156;0
"SAO MIGUEL";22;8157;0
"SAO MIGUEL DAS MISSOES";22;8158;0
"SAO NICOLAU";22;8159;0
"SAO PAULO";22;8160;0
"SAO PAULO DAS MISSOES";22;8161;0
"SAO PEDRO";22;8162;0
"SAO PEDRO DAS MISSOES";22;8163;0
"SAO PEDRO DA SERRA";22;8164;0
"SAO PEDRO DO BUTIA";22;8165;0
"SAO PEDRO DO IRAXIM";22;8166;0
"SAO PEDRO DO SUL";22;8167;0
"SAO ROQUE";22;8168;0
"SAO SEBASTIAO";22;8169;0
"SAO SEBASTIAO";22;8170;0
"SAO SEBASTIAO DO CAI";22;8171;0
"SAO SEPE";22;8172;0
"SAO SIMAO";22;8173;0
"SAO VALENTIM";22;8174;0
"SAO VALENTIM";22;8175;0
"SAO VALENTIM DO SUL";22;8176;0
"SAO VALERIO DO SUL";22;8177;0
"SAO VENDELINO";22;8178;0
"SAO VICENTE DO SUL";22;8179;0
"SAPIRANGA";22;8180;0
"SAPUCAIA DO SUL";22;8181;0
"SARANDI";22;8182;0
"SEBERI";22;8184;0
"VILA SECA";22;8185;0
"SEDE AURORA";22;8186;0
"SEDE NOVA";22;8187;0
"SEGREDO";22;8188;0
"SEGREDO";22;8189;0
"SEIVAL";22;8190;0
"SELBACH";22;8191;0
"SENADOR SALGADO FILHO";22;8192;0
"SENTINELA DO SUL";22;8193;0
"SERAFIM SCHMIDT";22;8194;0
"SERAFINA CORREA";22;8195;0
"SERIO";22;8196;0
"SERRA DOS GREGORIOS";22;8197;0
"SERRINHA";22;8198;0
"SERTAO";22;8199;0
"SERTAO SANTANA";22;8200;0
"SERTAOZINHO";22;8201;0
"SETE DE SETEMBRO";22;8202;0
"SETE DE SETEMBRO";22;8203;0
"SETE DE SETEMBRO";22;8204;0
"SETE LAGOAS";22;8205;0
"SEVERIANO DE ALMEIDA";22;8206;0
"SILVA JARDIM";22;8207;0
"SILVEIRA";22;8208;0
"SILVEIRA MARTINS";22;8209;0
"SINIMBU";22;8210;0
"SIRIO";22;8211;0
"SITIO GABRIEL";22;8212;0
"SOBRADINHO";22;8213;0
"SOLEDADE";22;8214;0
"SOUZA RAMOS";22;8215;0
"SUSPIRO";22;8216;0
"TABAI";22;8217;0
"TABAJARA";22;8218;0
"TAIM";22;8219;0
"TAINHAS";22;8220;0
"TAMANDUA";22;8221;0
"TANQUE";22;8222;0
"TAPEJARA";22;8223;0
"TAPERA";22;8224;0
"TAPERA";22;8225;0
"TAPES";22;8226;0
"TAQUARA";22;8227;0
"TAQUARI";22;8228;0
"TAQUARICHIM";22;8229;0
"TAQUARUCU DO SUL";22;8230;0
"TAVARES";22;8231;0
"TENENTE PORTELA";22;8232;0
"TERRA DE AREIA";22;8233;0
"TESOURAS";22;8234;0
"TEUTONIA";22;8235;0
"TIARAJU";22;8236;0
"TIMBAUVA";22;8237;0
"TIRADENTES DO SUL";22;8238;0
"TOROPI";22;8239;0
"TOROQUA";22;8240;0
"TORQUATO SEVERO";22;8241;0
"TORRES";22;8242;0
"TORRINHAS";22;8243;0
"TOURO PASSO";22;8244;0
"TRAMANDAI";22;8245;0
"TRAVESSEIRO";22;8246;0
"TRENTIN";22;8247;0
"TRES ARROIOS";22;8248;0
"TRES BARRAS";22;8249;0
"TRES CACHOEIRAS";22;8250;0
"TRES COROAS";22;8251;0
"TRES DE MAIO";22;8252;0
"TRES FORQUILHAS";22;8253;0
"TRES PALMEIRAS";22;8254;0
"TRES PASSOS";22;8255;0
"TRES VENDAS";22;8256;0
"TRINDADE DO SUL";22;8257;0
"TRIUNFO";22;8258;0
"TRONQUEIRAS";22;8259;0
"TUCUNDUVA";22;8260;0
"TUIUTI";22;8261;0
"TUNAS";22;8262;0
"TUNEL VERDE";22;8263;0
"TUPANCI DO SUL";22;8264;0
"TUPANCIRETA";22;8265;0
"TUPANCI";22;8266;0
"TUPANDI";22;8267;0
"TUPANTUBA";22;8268;0
"TUPARENDI";22;8269;0
"TUPI SILVEIRA";22;8270;0
"TUPINAMBA";22;8271;0
"TURUCU";22;8272;0
"TURVINHO";22;8273;0
"UBIRETAMA";22;8274;0
"UMBU";22;8275;0
"UNIAO DA SERRA";22;8276;0
"UNISTALDA";22;8277;0
"URUGUAIANA";22;8278;0
"VACACAI";22;8279;0
"VACARIA";22;8280;0
"VALDASTICO";22;8281;0
"VALE DO RIO CAI";22;8282;0
"VALE DO SOL";22;8283;0
"VALE REAL";22;8284;0
"VALE VENETO";22;8285;0
"VALE VERDE";22;8286;0
"VANINI";22;8287;0
"VENANCIO AIRES";22;8288;0
"VERA CRUZ";22;8289;0
"VERANOPOLIS";22;8290;0
"VERTENTES";22;8291;0
"VESPASIANO CORREA";22;8292;0
"VIADUTOS";22;8293;0
"VIAMAO";22;8294;0
"VICENTE DUTRA";22;8295;0
"VICTOR GRAEFF";22;8296;0
"VILA BENDER";22;8297;0
"VILA CRUZ";22;8298;0
"VILA FLORES";22;8299;0
"VILA LANGARO";22;8300;0
"VILA LARANJEIRA";22;8301;0
"VILA MARIA";22;8302;0
"VILA NOVA DO SUL";22;8303;0
"VILA RICA";22;8304;0
"VILA SECA";22;8305;0
"VILA TURVO";22;8306;0
"VISTA ALEGRE";22;8307;0
"VISTA ALEGRE";22;8308;0
"VISTA ALEGRE DO PRATA";22;8309;0
"VISTA GAUCHA";22;8310;0
"VITORIA";22;8311;0
"VITORIA DAS MISSOES";22;8312;0
"VOLTA ALEGRE";22;8313;0
"VOLTA FECHADA";22;8314;0
"VOLTA GRANDE";22;8315;0
"XADREZ";22;8316;0
"XANGRI-LA";22;8317;0
"NOVO XINGU";22;8318;0
"ABDON BATISTA";25;8319;0
"ABELARDO LUZ";25;8320;0
"AGROLANDIA";25;8321;0
"AGRONOMICA";25;8322;0
"AGUA DOCE";25;8323;0
"AGUAS BRANCAS";25;8324;0
"AGUAS CLARAS";25;8325;0
"AGUAS DE CHAPECO";25;8326;0
"AGUAS FRIAS";25;8327;0
"AGUAS MORNAS";25;8328;0
"AGUTI";25;8329;0
"AIURE";25;8330;0
"ALFREDO WAGNER";25;8331;0
"ALTO ALEGRE";25;8332;0
"ALTO BELA VISTA";25;8333;0
"ALTO DA SERRA";25;8334;0
"ANCHIETA";25;8335;0
"ANGELINA";25;8336;0
"ANITA GARIBALDI";25;8337;0
"ANITAPOLIS";25;8338;0
"ANTA GORDA";25;8339;0
"ANTONIO CARLOS";25;8340;0
"APIUNA";25;8341;0
"ARABUTA";25;8342;0
"ARAQUARI";25;8343;0
"ARARANGUA";25;8344;0
"ARMAZEM";25;8345;0
"ARNOPOLIS";25;8346;0
"ARROIO TRINTA";25;8347;0
"ARVOREDO";25;8348;0
"ASCURRA";25;8349;0
"ATALANTA";25;8350;0
"ATERRADO TORTO";25;8351;0
"AURORA";25;8352;0
"AZAMBUJA";25;8353;0
"BAIA ALTA";25;8354;0
"BALNEARIO ARROIO DO SILVA";25;8355;0
"BALNEARIO BARRA DO SUL";25;8356;0
"BALNEARIO CAMBORIU";25;8357;0
"BALNEARIO GAIVOTA";25;8358;0
"BALNEARIO MORRO DOS CONVENTOS";25;8359;0
"BANDEIRANTE";25;8360;0
"BARRA BONITA";25;8361;0
"BARRA CLARA";25;8362;0
"BARRA DA LAGOA";25;8363;0
"BARRA DA PRATA";25;8364;0
"BARRA FRIA";25;8365;0
"BARRA GRANDE";25;8366;0
"BARRA VELHA";25;8367;0
"BARREIROS";25;8368;0
"BARRO BRANCO";25;8369;0
"BATEIAS DE BAIXO";25;8370;0
"BELA VISTA";25;8371;0
"BELA VISTA DO SUL";25;8372;0
"BELA VISTA DO TOLDO";25;8373;0
"BELMONTE";25;8374;0
"BENEDITO NOVO";25;8375;0
"BIGUACU";25;8376;0
"BLUMENAU";25;8377;0
"BOCAINA DO SUL";25;8378;0
"BOITEUXBURGO";25;8379;0
"BOM JARDIM DA SERRA";25;8380;0
"BOM JESUS";25;8381;0
"BOM JESUS DO OESTE";25;8382;0
"BOM RETIRO";25;8383;0
"BOM SUCESSO";25;8384;0
"BOMBINHAS";25;8385;0
"BOTUVERA";25;8386;0
"BRACO DO NORTE";25;8387;0
"BRACO DO TROMBUDO";25;8388;0
"BRUNOPOLIS";25;8389;0
"BRUSQUE";25;8390;0
"CACADOR";25;8391;0
"CACHOEIRA DE FATIMA";25;8392;0
"CACHOEIRA DO BOM JESUS";25;8393;0
"CAIBI";25;8394;0
"CALMON";25;8395;0
"CAMBORIU";25;8396;0
"CAMBUINZAL";25;8397;0
"CAMPECHE";25;8398;0
"CAMPINAS";25;8399;0
"CAMPO ALEGRE";25;8400;0
"CAMPO BELO DO SUL";25;8401;0
"CAMPO ERE";25;8402;0
"CAMPOS NOVOS";25;8403;0
"CANASVIEIRAS";25;8404;0
"CANELINHA";25;8405;0
"CANOAS";25;8406;0
"CANOINHAS";25;8407;0
"CAPAO ALTO";25;8408;0
"CAPINZAL";25;8409;0
"CAPIVARI DE BAIXO";25;8410;0
"CARAIBA";25;8411;0
"CATANDUVAS";25;8412;0
"CATUIRA";25;8413;0
"CAXAMBU DO SUL";25;8414;0
"CEDRO ALTO";25;8415;0
"CELSO RAMOS";25;8416;0
"CERRO NEGRO";25;8417;0
"CHAPADAO DO LAGEADO";25;8418;0
"CHAPECO";25;8419;0
"CLARAIBA";25;8420;0
"COCAL DO SUL";25;8421;0
"COLONIA SANTA TEREZA";25;8422;0
"CONCORDIA";25;8424;0
"CORDILHEIRA ALTA";25;8425;0
"CORONEL FREITAS";25;8426;0
"CORONEL MARTINS";25;8427;0
"CORREIA PINTO";25;8428;0
"CORUPA";25;8429;0
"CRICIUMA";25;8430;0
"CUNHA PORA";25;8431;0
"CUNHATAI";25;8432;0
"CURITIBANOS";25;8433;0
"DAL PAI";25;8434;0
"DALBERGIA";25;8435;0
"DESCANSO";25;8436;0
"DIONISIO CERQUEIRA";25;8437;0
"DONA EMMA";25;8438;0
"DOUTOR PEDRINHO";25;8439;0
"ENGENHO VELHO";25;8440;0
"ENSEADA DE BRITO";25;8441;0
"ENTRE RIOS";25;8442;0
"ERMO";25;8443;0
"ERVAL VELHO";25;8444;0
"ESPINILHO";25;8445;0
"ESTACAO COCAL";25;8446;0
"FAXINAL DOS GUEDES";25;8447;0
"FAZENDA ZANDAVALLI";25;8448;0
"FELIPE SCHMIDT";25;8449;0
"FIGUEIRA";25;8450;0
"FLOR DO SERTAO";25;8451;0
"FLORIANOPOLIS";25;8452;0
"FORMOSA DO SUL";25;8453;0
"FORQUILHINHA";25;8454;0
"FRAGOSOS";25;8455;0
"FRAIBURGO";25;8456;0
"FREDERICO WASTNER";25;8457;0
"FREI ROGERIO";25;8458;0
"GALVAO";25;8459;0
"GARCIA";25;8460;0
"GAROPABA";25;8461;0
"GARUVA";25;8462;0
"GASPAR";25;8463;0
"GOIO-EN";25;8464;0
"GOVERNADOR CELSO RAMOS";25;8465;0
"GRAO PARA";25;8466;0
"GRAPIA";25;8467;0
"GRAVATAL";25;8468;0
"GUABIRUBA";25;8469;0
"GUAPORANGA";25;8470;0
"GUARACIABA";25;8471;0
"GUARAMIRIM";25;8472;0
"GUARUJA DO SUL";25;8473;0
"GUATA";25;8474;0
"GUATAMBU";25;8475;0
"HERCILIO LUZ";25;8476;0
"HERCILIOPOLIS";25;8477;0
"HERVAL DOESTE";25;8478;0
"IBIAM";25;8479;0
"IBICARE";25;8480;0
"IBICUI";25;8481;0
"IBIRAMA";25;8482;0
"ICARA";25;8483;0
"ILHOTA";25;8484;0
"IMARUI";25;8485;0
"IMBITUBA";25;8486;0
"IMBUIA";25;8487;0
"INDAIAL";25;8488;0
"INDIOS";25;8489;0
"INGLESES DO RIO VERMELHO";25;8490;0
"INVERNADA";25;8491;0
"IOMERE";25;8492;0
"IPIRA";25;8493;0
"IPOMEIA";25;8494;0
"IPORA DO OESTE";25;8495;0
"IPUACU";25;8496;0
"IPUMIRIM";25;8497;0
"IRACEMINHA";25;8498;0
"IRAKITAN";25;8499;0
"IRANI";25;8500;0
"IRAPUTA";25;8501;0
"IRATI";25;8502;0
"IRINEOPOLIS";25;8503;0
"ITA";25;8504;0
"ITAIO";25;8505;0
"ITAIOPOLIS";25;8506;0
"ITAJAI";25;8507;0
"ITAJUBA";25;8508;0
"ITAPEMA";25;8509;0
"ITAPIRANGA";25;8510;0
"ITAPOA";25;8511;0
"ITAPOCU";25;8512;0
"ITOUPAVA";25;8513;0
"ITUPORANGA";25;8514;0
"JABORA";25;8515;0
"JACINTO MACHADO";25;8516;0
"JAGUARUNA";25;8517;0
"JARAGUA DO SUL";25;8518;0
"JARDINOPOLIS";25;8519;0
"JOACABA";25;8520;0
"JOINVILLE";25;8521;0
"JOSE BOITEUX";25;8522;0
"JUPIA";25;8523;0
"LACERDOPOLIS";25;8524;0
"LAGES";25;8525;0
"LAGOA";25;8526;0
"LAGOA DA ESTIVA";25;8527;0
"LAGUNA";25;8528;0
"LAJEADO GRANDE";25;8529;0
"LAURENTINO";25;8530;0
"LAURO MULLER";25;8531;0
"LEAO";25;8532;0
"LEBON REGIS";25;8533;0
"LEOBERTO LEAL";25;8534;0
"LINDOIA DO SUL";25;8535;0
"LINHA DAS PALMEIRAS";25;8536;0
"LONTRAS";25;8537;0
"LOURDES";25;8538;0
"LUIZ ALVES";25;8539;0
"LUZERNA";25;8540;0
"MACHADOS";25;8541;0
"MACIEIRA";25;8542;0
"MAFRA";25;8543;0
"MAJOR GERCINO";25;8544;0
"MAJOR VIEIRA";25;8545;0
"MARACAJA";25;8546;0
"MARARI";25;8547;0
"MARATA";25;8548;0
"MARAVILHA";25;8549;0
"MARCILIO DIAS";25;8550;0
"MARECHAL BORMANN";25;8551;0
"MAREMA";25;8552;0
"MARIFLOR";25;8553;0
"MAROMBAS";25;8554;0
"MAROMBAS BOSSARDI";25;8555;0
"MASSARANDUBA";25;8556;0
"MATOS COSTA";25;8557;0
"MELEIRO";25;8558;0
"MIRADOR";25;8559;0
"MIRIM";25;8560;0
"MIRIM DOCE";25;8561;0
"MODELO";25;8562;0
"MONDAI";25;8563;0
"MONTE ALEGRE";25;8564;0
"MONTE CARLO";25;8565;0
"MONTE CASTELO";25;8566;0
"MORRO CHATO";25;8567;0
"MORRO DA FUMACA";25;8568;0
"MORRO GRANDE";25;8570;0
"NAVEGANTES";25;8571;0
"NOSSA SENHORA DE CARAVAGGIO";25;8572;0
"NOVA CULTURA";25;8573;0
"NOVA ERECHIM";25;8574;0
"NOVA GUARITA";25;8575;0
"NOVA ITABERABA";25;8576;0
"NOVA PETROPOLIS";25;8577;0
"NOVA TEUTONIA";25;8578;0
"NOVA TRENTO";25;8579;0
"NOVA VENEZA";25;8580;0
"NOVO HORIZONTE";25;8581;0
"ORLEANS";25;8582;0
"OTACILIO COSTA";25;8583;0
"OURO";25;8584;0
"OURO VERDE";25;8585;0
"OURO VERDE";25;8586;0
"PAIAL";25;8587;0
"PAINEL";25;8588;0
"PALHOCA";25;8589;0
"PALMA SOLA";25;8590;0
"PALMEIRA";25;8591;0
"PALMITOS";25;8592;0
"PANTANO DO SUL";25;8593;0
"PAPANDUVA";25;8594;0
"PARAISO";25;8595;0
"PASSO DE TORRES";25;8596;0
"PASSO MANSO";25;8597;0
"PASSOS MAIA";25;8598;0
"PAULA PEREIRA";25;8599;0
"PAULO LOPES";25;8600;0
"PEDRAS GRANDES";25;8601;0
"PENHA";25;8602;0
"PERICO";25;8603;0
"PERITIBA";25;8604;0
"PESCARIA BRAVA";25;8605;0
"PETROLANDIA";25;8606;0
"BALNEARIO PICARRAS";25;8607;0
"PINDOTIBA";25;8608;0
"PINHALZINHO";25;8609;0
"PINHEIRAL";25;8610;0
"PINHEIRO PRETO";25;8611;0
"PINHEIROS";25;8612;0
"PIRABEIRABA";25;8613;0
"PIRATUBA";25;8614;0
"PLANALTO";25;8615;0
"PLANALTO ALEGRE";25;8616;0
"POCO PRETO";25;8617;0
"POMERODE";25;8618;0
"PONTE ALTA";25;8619;0
"PONTE ALTA DO NORTE";25;8620;0
"PONTE SERRADA";25;8621;0
"PORTO BELO";25;8622;0
"PORTO UNIAO";25;8623;0
"POUSO REDONDO";25;8624;0
"PRAIA GRANDE";25;8625;0
"PRATA";25;8626;0
"PRESIDENTE CASTELO BRANCO";25;8627;0
"PRESIDENTE GETULIO";25;8628;0
"PRESIDENTE JUSCELINO";25;8629;0
"PRESIDENTE KENNEDY";25;8630;0
"PRESIDENTE NEREU";25;8631;0
"PRINCESA";25;8632;0
"QUARTA LINHA";25;8633;0
"QUILOMBO";25;8634;0
"QUILOMETRO DOZE";25;8635;0
"RANCHO QUEIMADO";25;8636;0
"RATONES";25;8637;0
"RESIDENCIA FUCK";25;8638;0
"RIBEIRAO DA ILHA";25;8639;0
"RIBEIRAO PEQUENO";25;8640;0
"RIO ANTINHA";25;8641;0
"RIO BONITO";25;8642;0
"RIO DUNA";25;8643;0
"RIO DA ANTA";25;8644;0
"RIO DA LUZ";25;8645;0
"RIO DAS ANTAS";25;8646;0
"RIO DAS FURNAS";25;8647;0
"RIO DO CAMPO";25;8648;0
"RIO DO OESTE";25;8649;0
"RIO DO SUL";25;8650;0
"RIO DOS BUGRES";25;8651;0
"RIO DOS CEDROS";25;8652;0
"RIO FORTUNA";25;8653;0
"RIO MAINA";25;8654;0
"RIO NEGRINHO";25;8655;0
"RIO PRETO DO SUL";25;8656;0
"RIO RUFINO";25;8657;0
"RIQUEZA";25;8658;0
"RODEIO";25;8659;0
"ROMELANDIA";25;8660;0
"SAI";25;8661;0
"SALETE";25;8662;0
"SALTINHO";25;8663;0
"SALTO VELOSO";25;8664;0
"SANGA DA TOCA";25;8665;0
"SANGAO";25;8666;0
"SANTA CECILIA";25;8667;0
"SANTA CRUZ DO TIMBO";25;8668;0
"SANTA HELENA";25;8669;0
"SANTA HELENA";25;8670;0
"SANTA IZABEL";25;8671;0
"SANTA LUCIA";25;8672;0
"SANTA LUCIA";25;8673;0
"SANTA MARIA";25;8674;0
"SANTA ROSA DE LIMA";25;8675;0
"SANTA ROSA DO SUL";25;8676;0
"SANTA TEREZINHA";25;8677;0
"SANTA TEREZINHA DO PROGRESSO";25;8678;0
"SANTA TEREZINHA DO SALTO";25;8679;0
"SANTIAGO DO SUL";25;8680;0
"SANTO AMARO DA IMPERATRIZ";25;8681;0
"SANTO ANTONIO DE LISBOA";25;8682;0
"SAO BENTO BAIXO";25;8683;0
"SAO BENTO DO SUL";25;8684;0
"SAO BERNARDINO";25;8685;0
"SAO BONIFACIO";25;8686;0
"SAO CARLOS";25;8687;0
"SAO CRISTOVAO";25;8688;0
"SAO CRISTOVAO DO SUL";25;8689;0
"SAO DEFENDE";25;8690;0
"SAO DOMINGOS";25;8691;0
"SAO FRANCISCO DO SUL";25;8692;0
"SAO GABRIEL";25;8693;0
"SAO JOAO BATISTA";25;8694;0
"SAO JOAO DO ITAPERIU";25;8695;0
"SAO JOAO DO OESTE";25;8696;0
"SAO JOAO DO RIO VERMELHO";25;8697;0
"SAO JOAO DO SUL";25;8698;0
"SAO JOAQUIM";25;8699;0
"SAO JOSE";25;8700;0
"SAO JOSE DO CEDRO";25;8701;0
"SAO JOSE DO CERRITO";25;8702;0
"SAO JOSE DO LARANJAL";25;8703;0
"SAO LEONARDO";25;8704;0
"SAO LOURENCO DO OESTE";25;8705;0
"SAO LUDGERO";25;8706;0
"SAO MARTINHO";25;8707;0
"SAO MIGUEL DO OESTE";25;8708;0
"SAO MIGUEL DA BOA VISTA";25;8709;0
"SAO MIGUEL DA SERRA";25;8710;0
"SAO PEDRO DE ALCANTARA";25;8711;0
"SAO PEDRO TOBIAS";25;8712;0
"SAO ROQUE";25;8713;0
"SAO SEBASTIAO DO ARVOREDO";25;8714;0
"SAO SEBASTIAO DO SUL";25;8715;0
"SAPIRANGA";25;8716;0
"SAUDADES";25;8717;0
"SCHROEDER";25;8718;0
"SEARA";25;8719;0
"SEDE OLDEMBURG";25;8720;0
"SERRA ALTA";25;8721;0
"SIDEROPOLIS";25;8723;0
"SOMBRIO";25;8724;0
"SOROCABA DO SUL";25;8725;0
"SUL BRASIL";25;8726;0
"TAIO";25;8727;0
"TANGARA";25;8728;0
"TAQUARA VERDE";25;8729;0
"TAQUARAS";25;8730;0
"TIGIPIO";25;8731;0
"TIGRINHOS";25;8732;0
"TIJUCAS";25;8733;0
"TIMBE DO SUL";25;8734;0
"TIMBO";25;8735;0
"TIMBO GRANDE";25;8736;0
"TRES BARRAS";25;8737;0
"TREVISO";25;8738;0
"TREZE DE MAIO";25;8739;0
"TREZE TILIAS";25;8740;0
"TROMBUDO CENTRAL";25;8741;0
"TUBARAO";25;8742;0
"TUNAPOLIS";25;8743;0
"TUPITINGA";25;8744;0
"TURVO";25;8745;0
"UNIAO DO OESTE";25;8746;0
"URUBICI";25;8747;0
"URUGUAI";25;8748;0
"URUPEMA";25;8749;0
"URUSSANGA";25;8750;0
"VARGEAO";25;8751;0
"VARGEM";25;8752;0
"VARGEM BONITA";25;8753;0
"VARGEM DO CEDRO";25;8754;0
"VIDAL RAMOS";25;8755;0
"VIDEIRA";25;8756;0
"VILA CONCEICAO";25;8757;0
"VILA DE VOLTA GRANDE";25;8758;0
"VILA MILANI";25;8759;0
"VILA NOVA";25;8760;0
"VITOR MEIRELES";25;8761;0
"WITMARSUM";25;8762;0
"XANXERE";25;8763;0
"XAVANTINA";25;8764;0
"XAXIM";25;8765;0
"ZORTEA";25;8766;0
"ALTOS VERDES";27;8767;0
"AMPARO DE SAO FRANCISCO";27;8768;0
"AQUIDABA";27;8769;0
"ARACAJU";27;8770;0
"ARAUA";27;8771;0
"AREIA BRANCA";27;8772;0
"AREIA BRANCA";27;8773;0
"BARRA DOS COQUEIROS";27;8774;0
"BARRACAS";27;8775;0
"BOQUIM";27;8776;0
"BREJO GRANDE";27;8777;0
"CAMPO DO BRITO";27;8778;0
"CANHOBA";27;8779;0
"CANINDE DE SAO FRANCISCO";27;8780;0
"CAPELA";27;8781;0
"CARIRA";27;8782;0
"CARMOPOLIS";27;8783;0
"CEDRO DE SAO JOAO";27;8784;0
"CRISTINAPOLIS";27;8785;0
"CUMBE";27;8786;0
"DIVINA PASTORA";27;8787;0
"ESTANCIA";27;8788;0
"FEIRA NOVA";27;8789;0
"FREI PAULO";27;8790;0
"GARARU";27;8791;0
"GENERAL MAYNARD";27;8792;0
"GRACCHO CARDOSO";27;8793;0
"ILHA DAS FLORES";27;8794;0
"INDIAROBA";27;8795;0
"ITABAIANA";27;8796;0
"ITABAIANINHA";27;8797;0
"ITABI";27;8798;0
"ITAPORANGA DAJUDA";27;8799;0
"JAPARATUBA";27;8800;0
"JAPOATA";27;8801;0
"LAGARTO";27;8802;0
"LAGOA FUNDA";27;8803;0
"LARANJEIRAS";27;8804;0
"MACAMBIRA";27;8805;0
"MALHADA DOS BOIS";27;8806;0
"MALHADOR";27;8807;0
"MARUIM";27;8808;0
"MIRANDA";27;8809;0
"MOITA BONITA";27;8810;0
"MONTE ALEGRE DE SERGIPE";27;8811;0
"MOSQUEIRO";27;8812;0
"MURIBECA";27;8813;0
"NEOPOLIS";27;8814;0
"NOSSA SENHORA APARECIDA";27;8815;0
"NOSSA SENHORA DA GLORIA";27;8816;0
"NOSSA SENHORA DAS DORES";27;8817;0
"NOSSA SENHORA DE LOURDES";27;8818;0
"NOSSA SENHORA DO SOCORRO";27;8819;0
"PACATUBA";27;8820;0
"PALMARES";27;8821;0
"PEDRA MOLE";27;8822;0
"PEDRAS";27;8823;0
"PEDRINHAS";27;8824;0
"PINHAO";27;8825;0
